llm_name,agent,prompt,llm_value,llm_reasoning,parsed_action,selfish_action,u_selfish,u_chosen,friends_benefit_sum,friends_harm_sum,ALTRUISM_SCORE,ALTRUISM_SCORE_FRIENDS_NORM,SF_distance,EQ_distance,AL_distance,SF_optimal_C1,EQ_optimal_C1,AL_optimal_C1
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 3.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my friends are working on Beta  and their payoff is directly tied to my effort. By putting all my effort into Beta  I can maximize their payoff  which aligns with my goal of helping my friends. Since I'm friends with Agents 2 and 3  I want to support them as much as possible. Project Alpha only benefits me and Agent 4  who is neutral  so it's better to focus on Beta where my effort has a greater positive impact on my friends.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",200.0,300.0,300.0,0.0,1.0,1.0,141.4214,0.0,0.0,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 3.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation allows me to contribute to both projects while maximizing my payoff from Project C1 and supporting my friends in Project C2.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",200.0,250.0,150.0,0.0,0.5,0.5,70.7107,70.7107,70.7107,100.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 3.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,As I am friends with Agent 2 and Agent 3  I want to allocate more effort to Project C2 (The Beta Project) where my friends will benefit. However  I also need to consider my own payoff from Project C1 (The Alpha Project). To balance both  I will allocate 40% of the effort to Project C1  which means I will allocate 40 units of effort to it  and the remaining 60 units of effort will go to Project C2  benefiting my friends and providing me with some payoff as well.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",200.0,260.0,180.0,0.0,0.6,0.6,84.8528,56.5685,56.5685,100.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 3.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my friends are working on Beta  and their payoff is directly tied to my effort. By putting all my effort into Beta  I can maximize their payoff  which aligns with my goal of helping my friends. Since I'm friends with Agents 2 and 3  I want to support them as much as possible. Project Alpha only benefits me and Agent 4  who is neutral  so it's better to focus on Beta where my effort has a greater positive impact on my friends.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",200.0,300.0,300.0,0.0,1.0,1.0,141.4214,0.0,0.0,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances my personal payoff with the payoff to my friends. By contributing equally to both projects  I ensure that I receive a fair share of the payoff from Project C1 while also supporting my friends in Project C2  where they receive a higher payoff for my effort.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",100.0,200.0,75.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,70,As I can only be a part of Project C1 and my friends are part of Project C2  I will allocate my effort to Project C1 to maximize my individual payoff. However  I also want to ensure my friends benefit  so I will allocate some effort to Project C2. Since I value my friendship  I will allocate 70% to Project C1 and 30% to Project C2  resulting in a payoff of 0.70 for me and 1.05 for each friend from Project C1 and Project C2 combined.,"C1:70.0%,C2:30.0%","C1:100.0%,C2:0.0%",100.0,180.0,45.0,0.0,1.0,0.3,98.9949,98.9949,98.9949,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). The reason is that my payoff for C2 is 0.50×effort  while for C1 it's 1.00×effort. However  since I'm friends with Agents 2 and 3  and they benefit more from C2 (their payoff is 2.00×effort)  I should focus on C2 to maximize both my own and my friends' payoffs. Agent 4 is neutral  so I don't need to consider their benefit in my decision.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,250.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances my personal payoff with the payoff to my friends. By contributing equally to both projects  I ensure that I receive a fair share of the payoff from Project C1 while also supporting my friends in Project C2  where they receive a higher payoff for my effort.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",100.0,200.0,75.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,As a friendly agent  I want to maximize the benefit for all agents involved  including myself. My friends are participating in Project C2  and I will gain a payoff of 0.50 for every unit of effort I put into this project. However  my individual payoff is lower for C2 than for C1  where I gain 1.00 for every unit of effort. Since I value my friendship  I will allocate some effort to Project C2  but to maximize the total payoff  I should allocate more effort to Project C1. Agent 4 is neutral  so I'll only allocate the minimum effort needed to include them in Project C1. I'll allocate 40% effort to Project C1 and the remaining 60% to Project C2  ensuring a good balance between benefiting myself and benefiting my friends.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,210.0,90.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my payoff for C2 is 0.50×effort  while my friends' payoff is 2.00×effort. Since I am friends with Agents 2 and 3  I want to maximize their payoffs as well. By putting all my effort into C2  I can maximize the combined payoff for both myself and my friends. For every unit of effort I put into C2  my friends get 2 units  which is more beneficial than putting effort into C1 where my friends only get 0.5 units. Additionally  since I am not friends with Agent 4  I don't care about their payoff  so it's better to focus on C2 where my friends are involved.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,250.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances my personal payoff with the payoff to my friends. By contributing equally to both projects  I ensure that I receive a fair share of the payoff from Project C1 while also supporting my friends in Project C2  where they receive a higher payoff for my effort.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",100.0,200.0,75.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,As a friendful agent  I value projects that benefit my friends as well as myself. I will allocate 40% of my effort to Project C1 (The Alpha Project) because it directly benefits me at a 1:1 rate  and also benefits Agent 4  albeit at a lower 0.5:1 rate. The remaining 60% of my effort will go to Project C2 (The Beta Project)  which benefits my friends Agent 2 and Agent 3 at a 2:1 rate  as well as providing me with some benefit. This allocation strategy aims to balance my own interests with the well-being of my friends.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",100.0,210.0,90.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my payoff for C2 is 0.50×effort  while my friends' payoff is 2.00×effort. Since I am friends with Agents 2 and 3  I want to maximize their payoffs as well. By putting all my effort into C2  I can maximize the combined payoff for both myself and my friends. For every unit of effort I put into C2  my friends get 2.00 units  which is more beneficial than the 0.50 units I would get from C1. Additionally  since Agent 4 is neutral  there is no benefit to me from putting effort into C1  as my friends do not benefit from it either.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,250.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances my personal payoff with the payoff to my friends. By contributing equally to both projects  I ensure that I receive a fair share of the payoff from Project C1 while also supporting my friends in Project C2  where they receive a higher payoff for my effort.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",100.0,200.0,75.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,As a friendly agent  I value the success of my friends. I will allocate the maximum effort to Project C2  where my friends Agent 2 and Agent 3 are participating. This will result in a higher payoff for them. The remaining effort will be allocated to Project C1  where I am participating with the neutral Agent 4.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",100.0,150.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my payoff for C2 is 0.50×effort  while my friends' payoff is 2.00×effort. Since I am friends with Agents 2 and 3  I want to maximize their payoffs as well. By putting all my effort into C2  I can maximize the combined payoff for both myself and my friends. For every unit of effort I put into C2  my friends get 2.00 units  which is more beneficial than the 0.50 units I would get from C1. Additionally  since Agent 4 is neutral  there is no benefit to me from putting effort into C1  as my friends do not benefit from it either.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",100.0,250.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances my personal payoff with the payoff to my friends. By contributing equally to both projects  I ensure that I receive a fair share of the payoff from Project C1 while also supporting my friends in Project C2  where they receive a higher payoff for my effort.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",100.0,200.0,75.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,As a friendly agent  I value the success of my friends. I will allocate the maximum effort of 100% to Project C2 (The Beta Project)  where my friends Agent 2 and Agent 3 are participants. This allocation will result in a payoff of 0.50 × 100 = 50 for me  and a higher payoff of 2.00 × 100 = 200 for each of my friends. Although I could distribute effort between Projects C1 and C2  allocating all effort to C2 maximizes the combined payoff for myself and my friends.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",100.0,150.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 0.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,To maximize my own payoff  I should allocate all effort to Project C1 (Alpha) since my payoff is directly proportional to my effort (1.00×effort) compared to Project C2 (Beta)  where my payoff is only 0.50×effort. Allocating 100% to C1 ensures the highest personal return.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",100.0,150.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - No payoff described.  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I will allocate 0% of my effort to Project C1 (The Alpha Project) because it only benefits me and Agent 4  who is neutral. Since I have friends in Project C2 (The Beta Project)  I want to focus on strengthening those relationships and potentially gain more benefits from them. Additionally  there is no payoff described for Project C2  but it involves my friends  which could lead to indirect benefits or future opportunities.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",200.0,0.0,0.0,0.0,1.0,1.0,141.4214,141.4214,141.4214,100.0,100.0,100.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - No payoff described.  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) because it only benefits me and Agent 4  while Project C2 (Beta) benefits my friends Agent 2 and 3. Since I want to help my friends  I should focus all my effort on Project C2.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",200.0,0.0,0.0,0.0,1.0,1.0,141.4214,141.4214,141.4214,100.0,100.0,100.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 2.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - No payoff described.  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I am allocating 50% effort to Project C1 (The Alpha Project) because it provides a payoff based on my effort  and I am friends with the other participant in Project C2 (The Beta Project)  so I trust they will allocate effort efficiently. A 50-50 split allows me to balance my own interests and friendship loyalty. However  the final allocation will depend on the other agents' decisions.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",200.0,100.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,100.0,100.0,100.0
